freq,ceparema,env_econ,nace_r2,unit,geo\TIME_PERIOD,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,CEPA6,EPS_INV_PT,A_EP_OTH,MIO_NAC,RS,,,,,,,,,0.1,0.1,0.1,0.1,0.0,7.1,6.8,25.8,24.0,,
A,CEPA6,EPS_INV_PT,A_EP_OTH,MIO_NAC,SI,,,,,,,,,0.0,1.8,0.3,0.0,0.5,0.1,0.2,0.5,0.2,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,AT,,,,,,,,,0.3,0.1,0.0,0.0,0.0,0.0,1.1,0.3,0.3,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.1,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,BE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,CH,,,,,,,,,,,,,,,0.1,0.1,0.1,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,DE,,,,,,,,,6.3,2.1,1.5,0.6,0.9,1.3,1.5,1.1,4.7,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,FI,,,,,,,,,,,,,0.0,0.0,,,,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,IE,,,,,,,,,2.9,0.3,1.3,0.7,0.8,0.7,0.4,1.1,0.2,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,IT,,,,,,,,,,,0.0,0.0,0.1,2.6,0.3,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,MT,,,,,,,,,,,,,,,,,,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,NO,,,,,,,,,6.9,,0.0,,,,,,,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,PT,,,,,,,,,0.2,0.4,0.2,0.3,0.1,0.2,0.1,0.1,,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,RO,,,,,,,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,SE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,
A,CEPA6,EPS_INV_PT,B,MIO_EUR,SI,,,,,,,,,0.1,0.0,0.1,7.1,10.9,0.0,4.2,1.0,,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,AT,,,,,,,,,0.3,0.1,0.0,0.0,0.0,0.0,1.1,0.3,0.3,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.2,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,BE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,CH,,,,,,,,,,,,,,,0.1,0.1,0.1,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,DE,,,,,,,,,6.3,2.1,1.5,0.6,0.9,1.3,1.5,1.1,4.7,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,FI,,,,,,,,,,,,,0.0,0.0,,,,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,IE,,,,,,,,,2.9,0.3,1.3,0.7,0.8,0.7,0.4,1.1,0.2,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,IT,,,,,,,,,,,0.0,0.0,0.1,2.6,0.3,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,MT,,,,,,,,,,,,,,,,,,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,NO,,,,,,,,,57.4,,0.0,,,,,,,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,PT,,,,,,,,,0.2,0.4,0.2,0.3,0.1,0.2,0.1,0.1,,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,RO,,,,,,,,,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,RS,,,,,,,,,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,SE,,,,,,,,,,,,,0.0,0.1,0.0,0.0,,,
A,CEPA6,EPS_INV_PT,B,MIO_NAC,SI,,,,,,,,,0.1,0.0,0.1,7.1,10.9,0.0,4.2,1.0,,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,AT,,,,,,,,,1.1,4.2,5.2,0.0,0.0,0.0,0.0,0.6,0.9,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,BE,,,,,,,,,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,CH,,,,,,,,,,,,,,,4.0,4.0,4.4,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,DE,,,,,,,,,15.8,7.9,4.6,12.9,14.8,10.9,6.0,7.4,7.8,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,FI,,,,,,,,,,,,,,,,,,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,2.8,12.5,2.0,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,IT,,,,,,,,,,,0.4,0.2,0.7,0.1,0.3,1.8,0.2,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,MK,,,,,,,,,,,,,,,0.1,0.1,,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,NO,,,,,,,,,,,0.0,0.0,,,,,,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,PT,,,,,,,,,,0.2,0.8,0.3,0.3,0.4,,,,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,RO,,,,,,,,,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,SE,,,,,,,,,,,,,,,0.5,1.6,,,
A,CEPA6,EPS_INV_PT,C,MIO_EUR,SI,,,,,,,,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,AT,,,,,,,,,1.1,4.2,5.2,0.0,0.0,0.0,0.0,0.6,0.9,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,BE,,,,,,,,,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,CH,,,,,,,,,,,,,,,4.3,4.3,4.4,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,DE,,,,,,,,,15.8,7.9,4.6,12.9,14.8,10.9,6.0,7.4,7.8,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,FI,,,,,,,,,,,,,,,,,,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,2.8,12.5,2.0,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,IT,,,,,,,,,,,0.4,0.2,0.7,0.1,0.3,1.8,0.2,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,MK,,,,,,,,,,,,,,,3.3,5.9,,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,NO,,,,,,,,,,,0.0,0.0,,,,,,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,PL,,,,,,,,,0.1,0.1,0.0,0.0,0.0,0.1,2.7,0.0,0.3,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,PT,,,,,,,,,,0.2,0.8,0.3,0.3,0.4,,,,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,RO,,,,,,,,,2.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,RS,,,,,,,,,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.3,3.1,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,SE,,,,,,,,,,,,,,,5.1,16.5,,,
A,CEPA6,EPS_INV_PT,C,MIO_NAC,SI,,,,,,,,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,AT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,BE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,CH,,,,,,,,,,,0.5,,0.0,,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,DE,,,,,,,,,,,,,0.2,0.7,0.5,0.8,1.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,FI,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,2.8,5.6,2.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,IT,,,,,,,,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,LT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,SE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_EUR,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,AT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,BE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,CH,,,,,,,,,,,0.5,,0.0,,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,DE,,,,,,,,,,,,,0.2,0.7,0.5,0.8,1.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,FI,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,2.8,5.6,2.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,IT,,,,,,,,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,LT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,SE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,
A,CEPA6,EPS_INV_PT,C10-C12,MIO_NAC,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,AT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,BE,,,,,,,,,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,CH,,,,,,,,,,,0.1,,0.0,,0.7,0.7,0.7,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,DE,,,,,,,,,,,,,0.5,0.2,0.5,0.4,0.2,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,FI,,,,,,,,,,,,,0.0,,0.0,0.0,,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,IT,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,LT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,RO,,,,,,,,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,SE,,,,,,,,,,,,,0.0,0.0,0.0,0.1,,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_EUR,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,AT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,BE,,,,,,,,,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,CH,,,,,,,,,,,0.1,,0.0,,0.7,0.7,0.7,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,DE,,,,,,,,,,,,,0.5,0.2,0.5,0.4,0.2,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,FI,,,,,,,,,,,,,0.0,,0.0,0.0,,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,IT,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,LT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,RO,,,,,,,,,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,SE,,,,,,,,,,,,,0.0,0.1,0.0,0.8,,,
A,CEPA6,EPS_INV_PT,C13-C16_C18_C31-C33,MIO_NAC,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,AT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,BE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,CH,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,DE,,,,,,,,,,,,,0.7,0.9,0.6,0.8,0.5,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,FI,,,,,,,,,,,,,,0.0,0.0,,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,IT,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,LT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,MT,,,,,,,,,,,,,,,,,,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,SE,,,,,,,,,,,,,0.0,0.0,0.0,,,,
A,CEPA6,EPS_INV_PT,C17,MIO_EUR,SI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_NAC,AT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_NAC,BE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_NAC,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_NAC,CH,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,
A,CEPA6,EPS_INV_PT,C17,MIO_NAC,DE,,,,,,,,,,,,,0.7,0.9,0.6,0.8,0.5,,
A,CEPA6,EPS_INV_PT,C17,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
